Tag	Timestamp	Timestamp.loc	date	day	rhour	x	y	ClosestRoost
1	15-1-2013 16:00	15-1-2013 15:00	15-1-2013	30	15	364401.375	2197753.25	1
1	15-1-2013 16:30	15-1-2013 15:30	15-1-2013	30	15.5	364399.0469	2197752.75	1
1	15-1-2013 17:00	15-1-2013 16:00	15-1-2013	30	16	364357.375	2197756	1
1	15-1-2013 17:30	15-1-2013 16:30	15-1-2013	30	16.5	364312.2813	2197773.75	1
1	15-1-2013 18:00	15-1-2013 17:00	15-1-2013	30	17	364311.9375	2197765.25	1
1	15-1-2013 18:30	15-1-2013 17:30	15-1-2013	30	17.5	364496.5313	2197729.5	1
1	15-1-2013 19:00	15-1-2013 18:00	15-1-2013	30	18	364498.0313	2197682	1
1	15-1-2013 19:30	15-1-2013 18:30	15-1-2013	30	18.5	364402.5938	2197576.75	1
1	15-1-2013 20:00	15-1-2013 19:00	15-1-2013	30	19	364573.125	2197721.125	1
1	15-1-2013 20:30	15-1-2013 19:30	15-1-2013	30	19.5	364686.5	2197859.75	1
1	15-1-2013 21:00	15-1-2013 20:00	15-1-2013	30	20	364830.5	2197597	1
1	15-1-2013 21:30	15-1-2013 20:30	15-1-2013	30	20.5	364800.9063	2197556.25	1
1	15-1-2013 22:00	15-1-2013 21:00	15-1-2013	30	21	364777.7031	2197518.875	1
1	15-1-2013 22:30	15-1-2013 21:30	15-1-2013	30	21.5	364762.25	2197522.75	1
1	15-1-2013 23:00	15-1-2013 22:00	15-1-2013	30	22	364753.7188	2197543.75	1
1	15-1-2013 23:30	15-1-2013 22:30	15-1-2013	30	22.5	364865.5	2197554.625	1
1	16-1-2013 00:00	15-1-2013 23:00	15-1-2013	30	23	364873.4688	2197550.5	1
1	16-1-2013 00:00	15-1-2013 23:00	15-1-2013	29	23	364864.875	2197546	1
1	16-1-2013 00:30	15-1-2013 23:30	15-1-2013	29	23.5	364894.75	2197514.375	1
1	16-1-2013 01:00	16-1-2013 00:00	16-1-2013	29	0	364855.0938	2197526.25	1
1	16-1-2013 01:30	16-1-2013 00:30	16-1-2013	29	0.5	364839.3438	2197524.375	1
1	16-1-2013 02:00	16-1-2013 01:00	16-1-2013	29	1	364413.0469	2197554.75	1
1	16-1-2013 02:30	16-1-2013 01:30	16-1-2013	29	1.5	364406.8438	2197578.25	1
1	16-1-2013 03:00	16-1-2013 02:00	16-1-2013	29	2	364391.6406	2197616.5	1
1	16-1-2013 03:30	16-1-2013 02:30	16-1-2013	29	2.5	364263.4375	2197543.75	1
1	16-1-2013 04:00	16-1-2013 03:00	16-1-2013	29	3	364260.7656	2197522	1
1	16-1-2013 04:30	16-1-2013 03:30	16-1-2013	29	3.5	364259.7188	2197533	1
1	16-1-2013 05:00	16-1-2013 04:00	16-1-2013	29	4	364261.9688	2197534.25	1
1	16-1-2013 05:30	16-1-2013 04:30	16-1-2013	29	4.5	364273.4688	2197495	1
1	16-1-2013 06:00	16-1-2013 05:00	16-1-2013	29	5	364275.1563	2197494.75	1
1	16-1-2013 06:30	16-1-2013 05:30	16-1-2013	29	5.5	364276.375	2197502.75	1
1	16-1-2013 07:00	16-1-2013 06:00	16-1-2013	29	6	364272	2197503.25	1
1	16-1-2013 07:30	16-1-2013 06:30	16-1-2013	29	6.5	364280.375	2197503.25	1
1	16-1-2013 08:00	16-1-2013 07:00	16-1-2013	29	7	364394.0938	2197508	1
1	16-1-2013 08:30	16-1-2013 07:30	16-1-2013	29	7.5	364559.9375	2197773.5	1
1	16-1-2013 09:00	16-1-2013 08:00	16-1-2013	29	8	364693.5	2197873	1
1	16-1-2013 09:30	16-1-2013 08:30	16-1-2013	29	8.5	364850.3125	2197603.625	1
1	16-1-2013 10:00	16-1-2013 09:00	16-1-2013	29	9	364848.375	2197612.25	1
1	16-1-2013 10:30	16-1-2013 09:30	16-1-2013	29	9.5	364851.0313	2197606.25	1
1	16-1-2013 11:00	16-1-2013 10:00	16-1-2013	29	10	364902.875	2197598.75	1
1	16-1-2013 11:30	16-1-2013 10:30	16-1-2013	29	10.5	364943.6094	2197553	1
1	16-1-2013 12:00	16-1-2013 11:00	16-1-2013	29	11	364961.375	2197589.75	1
1	16-1-2013 12:30	16-1-2013 11:30	16-1-2013	29	11.5	364853.8438	2197626	1
1	16-1-2013 13:00	16-1-2013 12:00	16-1-2013	29	12	364845.7344	2197642	1
1	16-1-2013 13:30	16-1-2013 12:30	16-1-2013	29	12.5	364855.9375	2197613.5	1
1	16-1-2013 14:00	16-1-2013 13:00	16-1-2013	29	13	364831.5938	2197607.125	1
1	16-1-2013 14:30	16-1-2013 13:30	16-1-2013	29	13.5	364429.75	2197577	1
1	16-1-2013 15:00	16-1-2013 14:00	16-1-2013	29	14	364420.3125	2197579.75	1
1	16-1-2013 15:30	16-1-2013 14:30	16-1-2013	29	14.5	364419.0625	2197583.375	1
1	16-1-2013 16:00	16-1-2013 15:00	16-1-2013	29	15	364426.625	2197604.25	1
1	16-1-2013 16:30	16-1-2013 15:30	16-1-2013	29	15.5	364399.3125	2197749.5	1
1	16-1-2013 17:00	16-1-2013 16:00	16-1-2013	29	16	364375.125	2197742.5	1
1	16-1-2013 17:30	16-1-2013 16:30	16-1-2013	29	16.5	364494.5	2197723	1
1	16-1-2013 18:00	16-1-2013 17:00	16-1-2013	29	17	364361.4375	2197742.75	1
1	16-1-2013 18:30	16-1-2013 17:30	16-1-2013	29	17.5	364472.0938	2197720.5	1
1	16-1-2013 19:00	16-1-2013 18:00	16-1-2013	29	18	364512.75	2197705	1
1	16-1-2013 19:30	16-1-2013 18:30	16-1-2013	29	18.5	364490.8438	2197644.25	1
1	16-1-2013 20:00	16-1-2013 19:00	16-1-2013	29	19	364398.625	2197503.75	1
1	16-1-2013 20:30	16-1-2013 19:30	16-1-2013	29	19.5	364564.3125	2197729.5	1
1	16-1-2013 21:00	16-1-2013 20:00	16-1-2013	29	20	364902.5313	2197636.375	1
1	16-1-2013 21:30	16-1-2013 20:30	16-1-2013	29	20.5	364873.9063	2197612.25	1
1	16-1-2013 22:00	16-1-2013 21:00	16-1-2013	29	21	364895.7813	2197625	1
1	16-1-2013 22:30	16-1-2013 21:30	16-1-2013	29	21.5	364911.4688	2197613.25	1
1	16-1-2013 23:00	16-1-2013 22:00	16-1-2013	29	22	364914.5938	2197543.25	1
1	16-1-2013 23:30	16-1-2013 22:30	16-1-2013	29	22.5	364903.625	2197521.25	1
1	17-1-2013 00:00	16-1-2013 23:00	16-1-2013	29	23	364868.7188	2197521.75	1
1	17-1-2013 00:00	16-1-2013 23:00	16-1-2013	28	23	364847.2188	2197547.875	1
1	17-1-2013 00:30	16-1-2013 23:30	16-1-2013	28	23.5	364842.7188	2197559.5	1
1	17-1-2013 01:00	17-1-2013 00:00	17-1-2013	28	0	364842.6563	2197573.75	1
1	17-1-2013 01:30	17-1-2013 00:30	17-1-2013	28	0.5	364832.875	2197580.875	1
1	17-1-2013 02:00	17-1-2013 01:00	17-1-2013	28	1	364813.6563	2197583.875	1
1	17-1-2013 02:30	17-1-2013 01:30	17-1-2013	28	1.5	364789.5938	2197582.5	1
1	17-1-2013 03:00	17-1-2013 02:00	17-1-2013	28	2	364406.0313	2197575.5	1
1	17-1-2013 03:30	17-1-2013 02:30	17-1-2013	28	2.5	364396.2188	2197605.25	1
1	17-1-2013 04:00	17-1-2013 03:00	17-1-2013	28	3	364365.125	2197689	1
1	17-1-2013 04:30	17-1-2013 03:30	17-1-2013	28	3.5	364398.5313	2197739.75	1
1	17-1-2013 05:00	17-1-2013 04:00	17-1-2013	28	4	364395.4375	2197731.75	1
1	17-1-2013 05:30	17-1-2013 04:30	17-1-2013	28	4.5	364393.375	2197728.5	1
1	17-1-2013 06:00	17-1-2013 05:00	17-1-2013	28	5	364256.75	2197520.25	1
1	17-1-2013 06:30	17-1-2013 05:30	17-1-2013	28	5.5	364255.0625	2197527.25	1
1	17-1-2013 07:00	17-1-2013 06:00	17-1-2013	28	6	364366.7188	2197702.5	1
1	17-1-2013 07:30	17-1-2013 06:30	17-1-2013	28	6.5	364382.4063	2197755	1
1	17-1-2013 08:00	17-1-2013 07:00	17-1-2013	28	7	364394.5	2197736.25	1
1	17-1-2013 08:30	17-1-2013 07:30	17-1-2013	28	7.5	364530.75	2197720	1
1	17-1-2013 09:00	17-1-2013 08:00	17-1-2013	28	8	364570.5	2197787.25	1
1	17-1-2013 09:30	17-1-2013 08:30	17-1-2013	28	8.5	364818.4375	2197641.5	1
1	17-1-2013 10:00	17-1-2013 09:00	17-1-2013	28	9	364843.4063	2197606.75	1
1	17-1-2013 10:30	17-1-2013 09:30	17-1-2013	28	9.5	364849.0313	2197615.5	1
1	17-1-2013 11:00	17-1-2013 10:00	17-1-2013	28	10	364849.375	2197623	1
1	17-1-2013 11:30	17-1-2013 10:30	17-1-2013	28	10.5	364837.2813	2197642.5	1
1	17-1-2013 12:00	17-1-2013 11:00	17-1-2013	28	11	364731.3438	2197793.25	1
1	17-1-2013 12:30	17-1-2013 11:30	17-1-2013	28	11.5	364730.4375	2197803	1
1	17-1-2013 13:00	17-1-2013 12:00	17-1-2013	28	12	364725.1875	2197797	1
1	17-1-2013 13:30	17-1-2013 12:30	17-1-2013	28	12.5	364722.4688	2197791.5	1
1	17-1-2013 14:00	17-1-2013 13:00	17-1-2013	28	13	364703.3125	2197785.75	1
1	17-1-2013 14:30	17-1-2013 13:30	17-1-2013	28	13.5	364700.9375	2197781.75	1
1	17-1-2013 15:00	17-1-2013 14:00	17-1-2013	28	14	364695.7813	2197771	1
1	17-1-2013 15:30	17-1-2013 14:30	17-1-2013	28	14.5	364423.6563	2197588.75	1
1	17-1-2013 16:00	17-1-2013 15:00	17-1-2013	28	15	364410.0938	2197598	1
1	17-1-2013 16:30	17-1-2013 15:30	17-1-2013	28	15.5	364418.0469	2197626.5	1
1	17-1-2013 17:00	17-1-2013 16:00	17-1-2013	28	16	364557	2197677.75	1
1	17-1-2013 17:30	17-1-2013 16:30	17-1-2013	28	16.5	364494.6563	2197659.5	1
1	17-1-2013 18:00	17-1-2013 17:00	17-1-2013	28	17	364497.5156	2197721	1
1	17-1-2013 18:30	17-1-2013 17:30	17-1-2013	28	17.5	364420.0313	2197751.75	1
1	17-1-2013 19:00	17-1-2013 18:00	17-1-2013	28	18	364420.9063	2197745	1
1	17-1-2013 19:30	17-1-2013 18:30	17-1-2013	28	18.5	364488.7344	2197708	1
1	17-1-2013 20:00	17-1-2013 19:00	17-1-2013	28	19	364499.4688	2197682.25	1
1	17-1-2013 20:30	17-1-2013 19:30	17-1-2013	28	19.5	364405.2969	2197536	1
1	17-1-2013 21:00	17-1-2013 20:00	17-1-2013	28	20	364409.3438	2197587.25	1
1	17-1-2013 21:30	17-1-2013 20:30	17-1-2013	28	20.5	364882.7344	2197589	1
1	17-1-2013 22:00	17-1-2013 21:00	17-1-2013	28	21	364886.9063	2197630.5	1
1	17-1-2013 22:30	17-1-2013 21:30	17-1-2013	28	21.5	364907.1094	2197633.625	1
1	17-1-2013 23:00	17-1-2013 22:00	17-1-2013	28	22	364901.75	2197604.375	1
1	17-1-2013 23:30	17-1-2013 22:30	17-1-2013	28	22.5	364882.5	2197576.25	1
1	18-1-2013 00:00	17-1-2013 23:00	17-1-2013	28	23	364891.6875	2197578.75	1
1	18-1-2013 00:00	17-1-2013 23:00	17-1-2013	27	23	364902.1875	2197566.875	1
1	18-1-2013 00:30	17-1-2013 23:30	17-1-2013	27	23.5	364919.7188	2197554.5	1
1	18-1-2013 01:00	18-1-2013 00:00	18-1-2013	27	0	364939.25	2197554.5	1
1	18-1-2013 01:30	18-1-2013 00:30	18-1-2013	27	0.5	364925.5938	2197566.5	1
1	18-1-2013 02:00	18-1-2013 01:00	18-1-2013	27	1	364449.375	2197554.75	1
1	18-1-2013 02:30	18-1-2013 01:30	18-1-2013	27	1.5	364444.9688	2197553.5	1
1	18-1-2013 03:00	18-1-2013 02:00	18-1-2013	27	2	364409.25	2197588	1
1	18-1-2013 03:30	18-1-2013 02:30	18-1-2013	27	2.5	364401.6875	2197603	1
1	18-1-2013 04:00	18-1-2013 03:00	18-1-2013	27	3	364400.2813	2197621.5	1
1	18-1-2013 04:30	18-1-2013 03:30	18-1-2013	27	3.5	364399.2813	2197619.25	1
1	18-1-2013 05:00	18-1-2013 04:00	18-1-2013	27	4	364383.5625	2197678.5	1
1	18-1-2013 05:30	18-1-2013 04:30	18-1-2013	27	4.5	364387.7656	2197721	1
1	18-1-2013 06:00	18-1-2013 05:00	18-1-2013	27	5	364401.9844	2197755.75	1
1	18-1-2013 06:30	18-1-2013 05:30	18-1-2013	27	5.5	364401.9063	2197753.75	1
1	18-1-2013 07:00	18-1-2013 06:00	18-1-2013	27	6	364398.5781	2197750.25	1
1	18-1-2013 07:30	18-1-2013 06:30	18-1-2013	27	6.5	364403.5938	2197757.25	1
1	18-1-2013 08:00	18-1-2013 07:00	18-1-2013	27	7	364407.75	2197760.5	1
1	18-1-2013 08:30	18-1-2013 07:30	18-1-2013	27	7.5	364415.0938	2197760.75	1
1	18-1-2013 09:00	18-1-2013 08:00	18-1-2013	27	8	364442.625	2197614.25	1
1	18-1-2013 09:30	18-1-2013 08:30	18-1-2013	27	8.5	364586.5313	2197796.75	1
1	18-1-2013 10:00	18-1-2013 09:00	18-1-2013	27	9	364585.1563	2197801	1
1	18-1-2013 10:30	18-1-2013 09:30	18-1-2013	27	9.5	364849	2197636.125	1
1	18-1-2013 11:00	18-1-2013 10:00	18-1-2013	27	10	364847.1563	2197640.375	1
1	18-1-2013 11:30	18-1-2013 10:30	18-1-2013	27	10.5	364840.5625	2197650.25	1
1	18-1-2013 12:00	18-1-2013 11:00	18-1-2013	27	11	364733.8438	2197826.75	1
1	18-1-2013 12:30	18-1-2013 11:30	18-1-2013	27	11.5	364742.4688	2197888.5	1
1	18-1-2013 13:00	18-1-2013 12:00	18-1-2013	27	12	364724.7188	2197895.5	1
1	18-1-2013 13:30	18-1-2013 12:30	18-1-2013	27	12.5	364720.625	2197894.5	1
1	18-1-2013 14:00	18-1-2013 13:00	18-1-2013	27	13	364733.7344	2197857.25	1
1	18-1-2013 14:30	18-1-2013 13:30	18-1-2013	27	13.5	364574.125	2197816	1
1	18-1-2013 15:00	18-1-2013 14:00	18-1-2013	27	14	364592.625	2197826.25	1
1	18-1-2013 15:30	18-1-2013 14:30	18-1-2013	27	14.5	364417.5313	2197613.25	1
1	18-1-2013 16:00	18-1-2013 15:00	18-1-2013	27	15	364409.6563	2197613	1
1	18-1-2013 16:30	18-1-2013 15:30	18-1-2013	27	15.5	364404.9063	2197612.75	1
1	18-1-2013 17:00	18-1-2013 16:00	18-1-2013	27	16	364407.2188	2197610.25	1
1	18-1-2013 17:30	18-1-2013 16:30	18-1-2013	27	16.5	364537.9688	2197652.5	1
1	18-1-2013 18:00	18-1-2013 17:00	18-1-2013	27	17	364552.8125	2197682.25	1
1	18-1-2013 18:30	18-1-2013 17:30	18-1-2013	27	17.5	364528.3125	2197695.25	1
1	18-1-2013 19:00	18-1-2013 18:00	18-1-2013	27	18	364506.6094	2197687.5	1
1	18-1-2013 19:30	18-1-2013 18:30	18-1-2013	27	18.5	364499.4375	2197678.25	1
1	18-1-2013 20:00	18-1-2013 19:00	18-1-2013	27	19	364497.6875	2197667.25	1
1	18-1-2013 20:30	18-1-2013 19:30	18-1-2013	27	19.5	364497.5938	2197666.75	1
1	18-1-2013 21:00	18-1-2013 20:00	18-1-2013	27	20	364410.3438	2197600.25	1
1	18-1-2013 21:30	18-1-2013 20:30	18-1-2013	27	20.5	364405.75	2197589	1
1	18-1-2013 22:00	18-1-2013 21:00	18-1-2013	27	21	364455.5781	2197578.75	1
1	18-1-2013 22:30	18-1-2013 21:30	18-1-2013	27	21.5	364754.5938	2197617.5	1
1	18-1-2013 23:00	18-1-2013 22:00	18-1-2013	27	22	364763	2197615.5	1
1	18-1-2013 23:30	18-1-2013 22:30	18-1-2013	27	22.5	364887.1406	2197592.5	1
1	19-1-2013 00:00	18-1-2013 23:00	18-1-2013	27	23	364879.1875	2197547.75	1
1	19-1-2013 00:00	18-1-2013 23:00	18-1-2013	26	23	364785.9375	2197503.5	1
1	19-1-2013 00:30	18-1-2013 23:30	18-1-2013	26	23.5	364744.7188	2197547.5	1
1	19-1-2013 01:00	19-1-2013 00:00	19-1-2013	26	0	364733.8438	2197538	1
1	19-1-2013 01:30	19-1-2013 00:30	19-1-2013	26	0.5	364700.625	2197485	1
1	19-1-2013 02:00	19-1-2013 01:00	19-1-2013	26	1	364702.9063	2197465.75	1
1	19-1-2013 02:30	19-1-2013 01:30	19-1-2013	26	1.5	364724.125	2197484.25	1
1	19-1-2013 03:00	19-1-2013 02:00	19-1-2013	26	2	364704.5	2197467.5	1
1	19-1-2013 03:30	19-1-2013 02:30	19-1-2013	26	2.5	364695.9375	2197513.5	1
1	19-1-2013 04:00	19-1-2013 03:00	19-1-2013	26	3	364401.7188	2197629	1
1	19-1-2013 04:30	19-1-2013 03:30	19-1-2013	26	3.5	364406.2813	2197647.75	1
1	19-1-2013 05:00	19-1-2013 04:00	19-1-2013	26	4	364409.25	2197613.75	1
1	19-1-2013 05:30	19-1-2013 04:30	19-1-2013	26	4.5	364416.2813	2197613.25	1
1	19-1-2013 06:00	19-1-2013 05:00	19-1-2013	26	5	364403.4375	2197653	1
1	19-1-2013 06:30	19-1-2013 05:30	19-1-2013	26	5.5	364384.9688	2197691	1
1	19-1-2013 07:00	19-1-2013 06:00	19-1-2013	26	6	364409.4375	2197671.5	1
1	19-1-2013 07:30	19-1-2013 06:30	19-1-2013	26	6.5	364412.7813	2197749.25	1
1	19-1-2013 08:00	19-1-2013 07:00	19-1-2013	26	7	364414.1875	2197747.125	1
1	19-1-2013 08:30	19-1-2013 07:30	19-1-2013	26	7.5	364417.2969	2197753.5	1
1	19-1-2013 09:00	19-1-2013 08:00	19-1-2013	26	8	364427.8438	2197605	1
1	19-1-2013 09:30	19-1-2013 08:30	19-1-2013	26	8.5	364431.7813	2197657.25	1
1	19-1-2013 10:00	19-1-2013 09:00	19-1-2013	26	9	364558.3281	2197809.5	1
1	19-1-2013 10:30	19-1-2013 09:30	19-1-2013	26	9.5	364851.4375	2197635.25	1
1	19-1-2013 11:00	19-1-2013 10:00	19-1-2013	26	10	364858	2197643.5	1
1	19-1-2013 11:30	19-1-2013 10:30	19-1-2013	26	10.5	364836.9688	2197640.5	1
1	19-1-2013 12:00	19-1-2013 11:00	19-1-2013	26	11	364896.8125	2197597.5	1
1	19-1-2013 12:30	19-1-2013 11:30	19-1-2013	26	11.5	364892.2344	2197612.75	1
1	19-1-2013 13:00	19-1-2013 12:00	19-1-2013	26	12	364747.2969	2197877.5	1
1	19-1-2013 13:30	19-1-2013 12:30	19-1-2013	26	12.5	364894.1875	2197859	1
1	19-1-2013 14:00	19-1-2013 13:00	19-1-2013	26	13	365013.125	2197205.125	1
1	19-1-2013 14:30	19-1-2013 13:30	19-1-2013	26	13.5	364832.5938	2197658.25	1
1	19-1-2013 15:00	19-1-2013 14:00	19-1-2013	26	14	364685.0938	2197915.625	1
1	19-1-2013 15:30	19-1-2013 14:30	19-1-2013	26	14.5	364683.375	2197897	1
1	19-1-2013 16:00	19-1-2013 15:00	19-1-2013	26	15	364596.5625	2197860.75	1
1	19-1-2013 16:30	19-1-2013 15:30	19-1-2013	26	15.5	364431.25	2197601.125	1
1	19-1-2013 17:00	19-1-2013 16:00	19-1-2013	26	16	364419.3438	2197621.75	1
1	19-1-2013 17:30	19-1-2013 16:30	19-1-2013	26	16.5	364395.0313	2197620.5	1
1	19-1-2013 18:00	19-1-2013 17:00	19-1-2013	26	17	364405.0938	2197642	1
1	19-1-2013 18:30	19-1-2013 17:30	19-1-2013	26	17.5	364426.0313	2197637	1
1	19-1-2013 19:00	19-1-2013 18:00	19-1-2013	26	18	364559	2197662.5	1
1	19-1-2013 19:30	19-1-2013 18:30	19-1-2013	26	18.5	364557.6875	2197676.5	1
1	19-1-2013 20:00	19-1-2013 19:00	19-1-2013	26	19	364495.0313	2197637.25	1
1	19-1-2013 20:30	19-1-2013 19:30	19-1-2013	26	19.5	364490.8438	2197627.25	1
1	19-1-2013 21:00	19-1-2013 20:00	19-1-2013	26	20	364350.3125	2197604	1
1	19-1-2013 21:30	19-1-2013 20:30	19-1-2013	26	20.5	364402.1563	2197581.5	1
1	19-1-2013 22:00	19-1-2013 21:00	19-1-2013	26	21	364460.9375	2197590	1
1	19-1-2013 22:30	19-1-2013 21:30	19-1-2013	26	21.5	364650.0469	2197792.5	1
1	19-1-2013 23:00	19-1-2013 22:00	19-1-2013	26	22	364930.0938	2197619	1
1	19-1-2013 23:30	19-1-2013 22:30	19-1-2013	26	22.5	364928.75	2197615.25	1
1	20-1-2013 00:00	19-1-2013 23:00	19-1-2013	26	23	364921.0156	2197621.625	1
1	20-1-2013 00:00	19-1-2013 23:00	19-1-2013	25	23	364899.7344	2197605.25	1
1	20-1-2013 00:30	19-1-2013 23:30	19-1-2013	25	23.5	364668.3438	2197566	1
1	20-1-2013 01:00	20-1-2013 00:00	20-1-2013	25	0	364670.25	2197582	1
1	20-1-2013 01:30	20-1-2013 00:30	20-1-2013	25	0.5	364680.1563	2197553.5	1
1	20-1-2013 02:00	20-1-2013 01:00	20-1-2013	25	1	364753.6563	2197463.25	1
1	20-1-2013 02:30	20-1-2013 01:30	20-1-2013	25	1.5	364747.7188	2197470.25	1
1	20-1-2013 03:00	20-1-2013 02:00	20-1-2013	25	2	364705.4063	2197481.25	1
1	20-1-2013 03:30	20-1-2013 02:30	20-1-2013	25	2.5	364703.1563	2197494.5	1
1	20-1-2013 04:00	20-1-2013 03:00	20-1-2013	25	3	364428.7813	2197530.625	1
1	20-1-2013 04:30	20-1-2013 03:30	20-1-2013	25	3.5	364418.4063	2197547.125	1
1	20-1-2013 05:00	20-1-2013 04:00	20-1-2013	25	4	364422.0938	2197561.25	1
1	20-1-2013 05:30	20-1-2013 04:30	20-1-2013	25	4.5	364420.0313	2197581	1
1	20-1-2013 06:00	20-1-2013 05:00	20-1-2013	25	5	364418.125	2197598.75	1
1	20-1-2013 06:30	20-1-2013 05:30	20-1-2013	25	5.5	364412.6875	2197592	1
1	20-1-2013 07:00	20-1-2013 06:00	20-1-2013	25	6	364404.125	2197607.25	1
1	20-1-2013 07:30	20-1-2013 06:30	20-1-2013	25	6.5	364402	2197642.5	1
1	20-1-2013 08:00	20-1-2013 07:00	20-1-2013	25	7	364405.5313	2197628	1
1	20-1-2013 08:30	20-1-2013 07:30	20-1-2013	25	7.5	364404.125	2197601.75	1
1	20-1-2013 09:00	20-1-2013 08:00	20-1-2013	25	8	364395.5625	2197590.125	1
1	20-1-2013 09:30	20-1-2013 08:30	20-1-2013	25	8.5	364395.2813	2197585.5	1
1	20-1-2013 10:00	20-1-2013 09:00	20-1-2013	25	9	364419.6875	2197580	1
1	20-1-2013 10:30	20-1-2013 09:30	20-1-2013	25	9.5	364563.1875	2197795.75	1
1	20-1-2013 11:00	20-1-2013 10:00	20-1-2013	25	10	364666.3438	2197857	1
1	20-1-2013 11:30	20-1-2013 10:30	20-1-2013	25	10.5	364688.875	2197954.75	1
1	20-1-2013 12:00	20-1-2013 11:00	20-1-2013	25	11	364380.75	2198068.25	1
1	20-1-2013 12:30	20-1-2013 11:30	20-1-2013	25	11.5	364393.0313	2198075.75	1
1	20-1-2013 13:00	20-1-2013 12:00	20-1-2013	25	12	364716.4375	2197856.5	1
1	20-1-2013 13:30	20-1-2013 12:30	20-1-2013	25	12.5	364710.5625	2197891	1
1	20-1-2013 14:00	20-1-2013 13:00	20-1-2013	25	13	364708.625	2197898.5	1
1	20-1-2013 14:30	20-1-2013 13:30	20-1-2013	25	13.5	364707.3125	2197897.75	1
1	20-1-2013 15:00	20-1-2013 14:00	20-1-2013	25	14	364362.3125	2198078.75	1
1	20-1-2013 15:30	20-1-2013 14:30	20-1-2013	25	14.5	364289.8438	2198097.25	1
1	20-1-2013 16:00	20-1-2013 15:00	20-1-2013	25	15	364334.2813	2198075.5	1
1	20-1-2013 16:30	20-1-2013 15:30	20-1-2013	25	15.5	364324.5313	2198063	1
1	20-1-2013 17:00	20-1-2013 16:00	20-1-2013	25	16	364486.0938	2197891.5	1
1	20-1-2013 17:30	20-1-2013 16:30	20-1-2013	25	16.5	364498.6719	2197853.25	1
1	20-1-2013 18:00	20-1-2013 17:00	20-1-2013	25	17	364433.9375	2197839.5	1
1	20-1-2013 18:30	20-1-2013 17:30	20-1-2013	25	17.5	364412.8438	2197594.75	1
1	20-1-2013 19:00	20-1-2013 18:00	20-1-2013	25	18	364421	2197592	1
1	20-1-2013 19:30	20-1-2013 18:30	20-1-2013	25	18.5	364412.1094	2197610.25	1
1	20-1-2013 20:00	20-1-2013 19:00	20-1-2013	25	19	364432.3125	2197647	1
1	20-1-2013 20:30	20-1-2013 19:30	20-1-2013	25	19.5	364521.8594	2197651.25	1
1	20-1-2013 21:00	20-1-2013 20:00	20-1-2013	25	20	364523.8906	2197651	1
1	20-1-2013 21:30	20-1-2013 20:30	20-1-2013	25	20.5	364504.2656	2197621.25	1
1	20-1-2013 22:00	20-1-2013 21:00	20-1-2013	25	21	364361.4688	2197621	1
1	20-1-2013 22:30	20-1-2013 21:30	20-1-2013	25	21.5	364386.4688	2197602.375	1
1	20-1-2013 23:00	20-1-2013 22:00	20-1-2013	25	22	364404.6563	2197584	1
1	20-1-2013 23:30	20-1-2013 22:30	20-1-2013	25	22.5	364628.7813	2197620	1
1	21-1-2013 00:00	20-1-2013 23:00	20-1-2013	25	23	364706	2197597	1
1	21-1-2013 00:00	20-1-2013 23:00	20-1-2013	24	23	364813.8281	2197639.25	1
1	21-1-2013 00:30	20-1-2013 23:30	20-1-2013	24	23.5	364805.4688	2197652.75	1
1	21-1-2013 01:00	21-1-2013 00:00	21-1-2013	24	0	364795.875	2197849.375	1
1	21-1-2013 01:30	21-1-2013 00:30	21-1-2013	24	0.5	364774.5	2197864.375	1
1	21-1-2013 02:00	21-1-2013 01:00	21-1-2013	24	1	364825.0938	2197849.75	1
1	21-1-2013 02:30	21-1-2013 01:30	21-1-2013	24	1.5	364819.3125	2197852.5	1
1	21-1-2013 03:00	21-1-2013 02:00	21-1-2013	24	2	364811.8125	2197858.25	1
1	21-1-2013 03:30	21-1-2013 02:30	21-1-2013	24	2.5	364812.5156	2197880.5	1
1	21-1-2013 04:00	21-1-2013 03:00	21-1-2013	24	3	364812.4688	2197871	1
1	21-1-2013 04:30	21-1-2013 03:30	21-1-2013	24	3.5	364815.6563	2197848.5	1
1	21-1-2013 05:00	21-1-2013 04:00	21-1-2013	24	4	364814.75	2197847.75	1
1	21-1-2013 05:30	21-1-2013 04:30	21-1-2013	24	4.5	364813.1875	2197869.5	1
1	21-1-2013 06:00	21-1-2013 05:00	21-1-2013	24	5	364827.5469	2197859.5	1
1	21-1-2013 06:30	21-1-2013 05:30	21-1-2013	24	5.5	364456.9375	2197546.25	1
1	21-1-2013 07:00	21-1-2013 06:00	21-1-2013	24	6	364416.6563	2197604.25	1
1	21-1-2013 07:30	21-1-2013 06:30	21-1-2013	24	6.5	364411.1875	2197608	1
1	21-1-2013 08:00	21-1-2013 07:00	21-1-2013	24	7	364405.5	2197599	1
1	21-1-2013 08:30	21-1-2013 07:30	21-1-2013	24	7.5	364596.375	2197652.5	1
1	21-1-2013 09:00	21-1-2013 08:00	21-1-2013	24	8	364443.5	2197625.125	1
1	21-1-2013 09:30	21-1-2013 08:30	21-1-2013	24	8.5	364569.5313	2197617.5	1
1	21-1-2013 10:00	21-1-2013 09:00	21-1-2013	24	9	364583.2188	2197645.5	1
